x,y,z
-0.05215015545610874,0.16288703069458238,-0.20842461714396338
0.32602585828139674,0.5409815143237764,0.1546794375395245
0.4044778803500632,0.22223403742199568,-0.24931621498273862
0.257622030951542,0.24259828899445013,-0.32894018100676164
-0.2376284624605734,0.7247125403029401,0.24985314582752172
0.3346022558089425,0.5349579321228523,0.12156394531330439
0.3168365975551837,0.4687108085124908,-0.019692998083510008
0.06855814910174458,0.01615907087554289,0.12920360297563901
0.17858614681471308,0.9216406933808897,-0.03500463704856345
-0.18303868663507838,0.6913043299965772,-0.1591604621060047
0.012938472379934217,0.48077950485998266,-0.27854954547767047
-0.2207212651256187,0.0,0.10984358704809342
-0.1925325929141105,0.7941732524205334,-0.049370994517494125
-0.2814017778463793,0.11208954756466927,0.3917280174145013
0.2219997150715686,0.9291953741192166,0.2592705668505815
0.2893374153593793,0.5695432710898963,0.269145378131354
0.3898568651030019,0.19760663081784527,-0.32230218865923477
-0.1050668326447716,0.4004195460787528,-0.3405500373117323
0.4232404511369106,0.013742243347389929,-0.16101756548196933
-0.2600736426125475,0.2319624572642421,-0.41311888738945735
-0.33128645566798387,0.69452274520185,-0.03729832117612529
0.023323028926590578,0.14041037726495886,-0.17200732019143794
0.352940806878195,0.049796527693975814,-0.3942167493226668
0.06514695839321905,0.194066839198077,-0.3926052846660098
0.00491015364732998,0.11466299660844519,0.305188158220802
0.27659207821067344,0.11654182575751756,-0.08603385548294758
0.05123172325025345,0.7721585652507065,-0.23263924953599277
0.05900177107153631,0.8141382812164343,0.3554803138791471
-0.4459873490043579,0.2492624235240432,0.06104780907611489
0.34218446968375366,0.18032100286338615,-0.3811379937462839
0.09169589175343314,0.8684237323405732,-0.146279962604547
-0.3033399069757289,0.0,0.09174339202496551
0.09000937256360965,0.3868296987654607,-0.1885683068944875
-0.26405709012900314,0.0,0.027009155607230675
-0.2440332745566014,0.022964164690007848,-0.38879610095555595
0.04515104534096151,0.4173936394586604,0.38228291496213573
-0.45450519536344014,0.059846428942565505,-0.06046258143310511
-0.2977552419574623,0.0,0.1876591263723409
-0.18852611910460082,0.0,-0.29400577924197246
-0.4305969019781022,0.16281730257763824,-0.20392010064012978
-0.294930133949699,0.7326083379167441,0.07196908819814712
-0.13566857923683426,0.06538267177158738,0.4440083137719343
0.3033790483009673,0.632557607944147,-0.08293699528282705
